kepid,tce_plnt_num,tce_period,tce_time0bk,tce_duration,tce_depth,tce_prad,tce_model_snr,tce_max_mult_ev,tce_num_transits,tce_impact,tce_steff,tce_sradius,av_training_set,av_pred_class
8128067,1,12.4296,133.771,4.643,782.1,2.147,14.1,14.03,107,0.3954,5487.00,0.763,"AFP","AFP"
8161830,2,4.40601,134.777,14.02,31.29,0.5001,14.15,12.61,310,0.6797,5665.00,0.843,"AFP","NTP"
8162376,1,0.706434,132.136,1.087,49.26,0.4756,13.05,10.9,1889,0.9,5037.00,0.568,"AFP","AFP"
8162789,1,10.161,141.518,3.125,1606,4.547,103.1,97.05,133,0.7025,6032.00,1.06,"PC","PC"
7779942,4,1.52606,132.224,6.145,64.71,1.739,14.04,14.35,480,0.8595,6714.00,1.906,"AFP","AFP"
7779942,5,1.52651,132.734,5.054,38.68,1.194,17.08,15.39,854,0.01436,6714.00,1.906,"AFP","AFP"
7797715,1,0.884304,132.198,3.12,16.23,0.8828,7.39,7.231,1520,0.1,6555.00,2.178,"NTP","NTP"
7798259,1,1.73422,132.83,1.5,2.874e+05,38.3,-1,7992,0,0.1,4765.00,0.702,"AFP","AFP"
7798259,2,1.73423,131.964,2.315,1.009e+05,33.29,1937,2787,765,0.9,4765.00,0.702,"AFP","AFP"
7825680,1,3.06935,133.555,10.19,11.98,0.6818,7.941,7.947,442,0.2968,7705.00,1.927,"AFP","AFP"
7825680,2,3.07043,131.914,10.22,14.62,0.8321,11.49,8.583,441,0.8602,7705.00,1.927,"AFP","AFP"
7825899,1,16.2395,143.092,4.168,2635,4.565,98.31,100.1,83,0.6879,5191.00,0.837,"PC","PC"
7839003,2,0.761556,131.736,1.95,49.77,1.634,6.916,9.51,1755,0.9295,7346.00,1.951,"AFP","AFP"
7839003,3,0.76157,131.977,2.249,66.34,1.703,9.788,8.528,1759,0.6951,7346.00,1.951,"AFP","AFP"
7839007,1,0.64141,131.948,2.296,22.43,0.4999,8.65,8.477,2089,0.862,5963.00,0.922,"UNK","NTP"
7839814,1,1.10755,131.809,2.655,25.61,1.031,8.754,8.727,1217,0.7383,6372.00,1.882,"UNK","NTP"
7870306,1,0.580673,131.763,1.618,36.87,0.5946,7.123,12.5,2299,0.9095,5203.00,0.802,"AFP","AFP"
7870350,1,23.1145,131.957,9.765,29.03,0.8031,6.344,7.138,62,0.5445,6444.00,1.436,"UNK","NTP"
7870390,1,9.77045,136.632,2.567,1850,2.507,49.79,46.15,135,0.7119,3991.00,0.543,"PC","PC"
7900367,2,1.2496,131.949,4.564,64.55,1.663,11.33,7.999,895,0.8877,7182.00,1.8,"UNK","NTP"
7900450,1,459.055,260.423,11.25,301.5,1.721,3.726,8.392,3,0.1807,6250.00,0.986,"NTP","NTP"
7901016,1,41.6762,169.784,10.85,140.4,2.193,15.27,14,33,0.6376,5745.00,1.763,"PC","PC"
7901718,1,0.558584,131.576,1.035,142.3,4.219,11.9,10.46,2384,0.7071,8014.00,3.274,"AFP","AFP"
7917485,1,0.624987,131.724,2.125,36.93,1.135,8.356,9.944,2137,0.3,7390.00,1.83,"AFP","AFP"
7917485,2,0.625002,131.925,2.015,63.66,1.478,14.52,11.87,2141,0.04845,7390.00,1.83,"AFP","AFP"
7917485,3,0.625013,132.127,1.5,440.8,3.899,-1,9.788,0,0.1,7390.00,1.83,"AFP","AFP"
7918172,1,383.606,226.792,12.47,2025,12.98,38.33,33.16,4,0.9905,5209.00,1.595,"UNK","AFP"
7918172,2,575.395,354.686,12.81,2068,13.87,32.15,34.17,3,0.9971,5209.00,1.595,"UNK","AFP"
7954107,1,0.64988,131.785,1.67,26.69,1.121,9.356,12.16,2060,0.2572,6977.00,2.131,"AFP","AFP"
7954107,2,0.64992,131.863,1.402,71.5,2.099,18.79,8.809,1908,0.9,6977.00,2.131,"AFP","AFP"
7954278,1,0.613408,131.808,1.5,1920,3.399,-1,11.24,1849,0.1,5310.00,0.786,"AFP","AFP"
7954278,2,0.613402,131.514,1.5,1291,2.787,-1,11.07,1617,0.1,5310.00,0.786,"AFP","AFP"
7976435,2,1.66647,132.638,7.704,9.258,0.7537,9.95,8.263,809,0.3698,8435.00,2.416,"UNK","NTP"
7976520,1,4.1784,134.381,2.081,319.2,1.661,42.36,39.2,318,0.08957,5891.00,0.933,"PC","PC"
7976845,1,1.83512,132.056,3.54,226.5,3.524,11.05,9.695,152,0.04228,8912.00,2.299,"UNK","NTP"
7977197,1,19.4464,150.655,3.488,912.5,3.092,75.32,71.17,68,0.7129,5815.00,0.954,"PC","PC"
7989348,2,1.0664,131.974,2.445,32.65,0.8803,10.25,7.862,1248,0.09842,6507.00,1.53,"AFP","AFP"
7989422,1,7.47769,133.404,2.482,111.5,1.278,25,25.23,181,0.1962,5949.00,1.205,"AFP","AFP"
8004558,1,0.512552,132.044,1.654,15.86,0.9909,2.296,12.1,2607,0.121,7899.00,2.451,"UNK","NTP"
8004558,2,1.23766,132.674,2.65,308.5,5.721,15.37,10.09,835,0.9811,7899.00,2.451,"UNK","NTP"
8025596,1,4.69504,133.935,2.911,223.7,1.429,14.64,15.26,288,0.01055,5999.00,0.959,"PC","PC"
8026371,1,439.582,533.279,14.12,160.4,1.288,3.099,8.281,3,0.513,5997.00,0.987,"UNK","NTP"
8026752,1,4.28682,134.335,3.887,558.1,2.44,58.92,52.45,316,0.1164,6225.00,1.031,"AFP","AFP"
8026752,2,4.28689,134.615,3.017,100.7,1.037,9.439,7.717,316,0.1131,6225.00,1.031,"AFP","AFP"
8043638,1,17.5875,140.902,4.411,1396,4.175,101.9,100.6,76,0.485,5602.00,1.1,"PC","PC"
8043638,2,36.0486,150.051,6.04,130.7,1.4,7.712,7.572,35,0.8017,5602.00,1.1,"UNK","PC"
8043714,1,6.81498,134.213,3.066,2.481e+04,14.47,795,898.1,179,0.7961,5461.00,0.817,"AFP","AFP"
8043714,2,3.40748,134.237,2.432,1127,2.698,42.07,40.12,180,0.0984,5461.00,0.817,"UNK","AFP"
8058507,2,3.815,132.588,11.98,18.27,0.6378,6.283,7.345,359,0.2924,6348.00,1.476,"AFP","AFP"
8059291,1,459.255,260.321,3.427,1759,4.151,7.477,10.77,3,0.08926,5443.00,1.008,"NTP","NTP"
8073705,1,10.6005,132.986,4.586,59.9,1.028,14.67,13.74,128,0.4394,6035.00,1.303,"PC","PC"
8073806,1,11.9641,133.159,4.736,775.1,3.271,21.13,20.82,52,0.9309,5903.00,0.961,"PC","PC"
8098728,2,24.4849,148.015,3.477,198.9,2.161,20.37,19.63,57,0.6322,6663.00,1.451,"AFP","AFP"
8098728,3,1.13031,131.893,1.288,25.04,1.06,10.7,10.85,1137,0.9945,6663.00,1.451,"UNK","NTP"
8098728,4,2.26058,131.679,1.491,31.57,0.8481,9.65,7.796,565,0.5187,6663.00,1.451,"UNK","NTP"
8098960,1,8.47481,138.482,1.977,224.2,1.286,9.7,8.493,157,0.734,5578.00,0.794,"UNK","PC"
8115647,1,40.7697,158.866,3.33,243.1,1.346,8.727,8.953,32,0.5895,5749.00,0.83,"UNK","PC"
8120184,1,0.573812,131.996,2.774,24.6,1.685,10.69,10.46,2335,0.6853,7507.00,3.18,"UNK","NTP"
8120608,1,7.26729,137.979,2.314,675,1.318,44.01,40.72,179,0.7,3755.00,0.475,"PC","PC"
8120608,2,13.343,136.873,2.816,831.3,1.479,43.37,39.22,99,0.7367,3755.00,0.475,"PC","PC"
8128067,2,12.4296,140.237,2.191,659.4,1.966,11.57,11.08,105,0.3532,5487.00,0.763,"AFP","AFP"
8128247,1,3.57017,134.441,5.005,67.83,52.75,20.55,19.55,378,0.0004192,3812.00,69,"AFP","AFP"
8128965,1,3.57019,134.435,6.884,9.449e+04,42.29,7166,1.758e+04,378,0.4825,5945.00,1.333,"UNK","AFP"
8129005,1,3.57,134.48,5.682,69.04,0.8933,9.321,8.937,378,0.6707,6345.00,1.012,"AFP","AFP"
8162789,2,5.41037,135.088,2.5,128.3,1.2,10.31,9.295,239,0.128,6032.00,1.06,"UNK","PC"
8162790,1,10.1611,141.514,3.034,980.3,2.847,37.47,34.91,113,0.2572,5636.00,0.913,"AFP","AFP"
8164012,1,1.25274,131.924,2.064,178.7,1.294,36.13,34.88,1070,0.3015,6231.00,0.955,"PC","PC"
8164257,1,6.4754,137.583,2.601,527.2,1.849,25.38,24.19,207,0.2894,5033.00,0.821,"PC","PC"
7798339,1,1.66601,131.763,4.88,19.27,1.192,5.664,8.747,814,0.9003,6878.00,2.335,"AFP","AFP"
7798339,2,1.82956,133.162,5.903,57.42,1.832,12.51,12.76,565,0.5,6878.00,2.335,"UNK","NTP"
7798339,3,0.832986,132.196,1.083,40.56,2.177,10.71,8.923,993,0.9936,6878.00,2.335,"UNK","NTP"
7825899,2,6.3082,136.2,3.122,1364,3.433,80.52,72.29,205,0.7851,5191.00,0.837,"PC","PC"
7825899,3,28.8671,156.214,4.785,342.1,1.719,11.2,9.843,46,0.7862,5191.00,0.837,"PC","PC"
7826620,1,0.849915,131.669,1.28,150.9,0.6656,18.72,12.83,1576,0.7018,4294.00,0.504,"PC","PC"
7826659,1,211.034,279.127,6.862,1961,3.181,51.16,52.9,7,0.5845,4664.00,0.701,"PC","PC"
7840035,1,13.542,144.007,4.895,3.019e+04,21.99,215.5,231.8,46,0.9044,5496.00,0.927,"AFP","AFP"
7840035,2,13.5419,133.184,4.831,4673,9.31,36.34,34.93,45,0.9595,5496.00,0.927,"AFP","AFP"
7840044,1,13.5421,144.013,3.398,258.8,1.624,20.07,22.81,101,0.01425,5891.00,1.015,"AFP","AFP"
7840145,1,459.304,260.233,2.84,266.3,2.75,2.163,9.498,3,0.8725,5778.00,1.452,"NTP","NTP"
7870390,2,5.1698,136.443,2.222,1018,1.861,38.38,34.52,256,0.7132,3991.00,0.543,"PC","PC"
7870390,3,20.0903,147.973,3.909,1498,2.391,32.72,30.75,63,0.8415,3991.00,0.543,"PC","PC"
7870958,1,1.26321,131.536,5.172,22.08,0.4295,7.407,7.554,1064,0.07659,5307.00,0.937,"UNK","NTP"
7870980,1,273.53,241.614,4.182,595.2,42.59,4.573,10.57,5,0.006907,4898.00,18.12,"UNK","NTP"
7901718,2,0.558584,131.947,1.062,109.5,4.008,9.477,11,2397,0.9,8014.00,3.274,"AFP","AFP"
7901718,3,0.558587,131.754,1.162,131.7,4.396,12.31,11.59,2391,0.9015,8014.00,3.274,"AFP","AFP"
7901948,1,2.57886,133.223,2.33,339.2,1.681,38.65,35.13,523,0.6991,5751.00,0.854,"PC","PC"
7902001,1,0.590949,131.91,1.379,27.08,0.6839,11.78,9.128,2264,0.7,6444.00,1.224,"UNK","NTP"
7918172,3,383.61,290.713,13.51,1404,11.88,24.92,24.06,4,1,5209.00,1.595,"UNK","AFP"
7918217,1,63.9339,162.864,8.941,515.3,184.7,51.53,58.68,22,0.0003575,3634.00,88.26,"AFP","AFP"
7918401,1,0.793005,131.957,2.027,4.426,1.091,9.407,10.88,1690,0.2999,10604.00,5.007,"UNK","NTP"
7918478,1,9.90916,133.096,2.321,1032,2.279,14.99,14.84,115,0.1373,5396.00,0.717,"PC","PC"
7954705,1,0.605642,132.061,1.196,132.9,0.7964,9.347,12.91,2209,0.1463,5343.00,0.695,"UNK","NTP"
7955301,1,15.3278,134.928,5.764,2.156e+04,154,303.2,761.2,91,1,5033.00,5.828,"AFP","AFP"
7955301,2,15.3285,142.787,7.439,1.492e+04,129.8,237,608.6,88,1,5033.00,5.828,"AFP","AFP"
7955545,1,0.988906,132.176,5.538,167.4,0.148,9.464,7.378,976,0.0009077,2661.00,0.116,"NTP","NTP"
7977197,2,6.91981,134.123,3.292,163.5,1.297,23.51,22.34,193,0.6821,5815.00,0.954,"PC","PC"
7977198,1,0.694248,131.539,2.172,42.26,1.007,9.099,10.1,1929,0.7008,7299.00,1.444,"UNK","NTP"
7977198,2,5.55371,135.483,4.4,112.1,1.596,11.07,10.06,245,0.5435,7299.00,1.444,"UNK","NTP"
8004903,1,11.2541,136.888,4.74,446.1,2.368,16.03,15.11,57,0.2678,5995.00,1.118,"PC","PC"
8006773,1,1.80531,132.694,5.669,1.487,0.4387,3.321,8.025,746,0.9001,8818.00,3.115,"UNK","NTP"
8007174,1,56.6483,168.468,4.377,680.8,2.171,9.99,9.999,21,0.6826,5025.00,0.785,"PC","PC"
8007262,1,1.34518,132.006,4.087,1747,9.584,41.34,11.89,1003,0.9671,6664.00,1.675,"UNK","NTP"
8026752,3,4.28566,134.303,10.25,82.04,0.9776,9.298,8.529,308,0.6067,6225.00,1.031,"AFP","AFP"
8026887,1,3.84594,133.542,12.67,41.57,0.5809,11.7,11.99,349,0.6956,6218.00,0.843,"AFP","AFP"
8026887,2,3.84621,131.645,13.84,42.36,0.5511,13.97,11.74,360,0.02559,6218.00,0.843,"AFP","AFP"
8043721,1,0.779554,131.731,2.035,61.05,0.6621,7.698,9.227,1674,0.006443,5693.00,0.856,"AFP","AFP"
8043882,1,0.779592,131.694,2.923,81.29,0.9589,15.16,13.91,1460,0.01502,5899.00,1.07,"AFP","AFP"
8043968,1,0.779579,131.712,2.765,78.22,0.7658,16.99,17.57,1719,0.1474,5757.00,0.872,"AFP","AFP"
8044008,1,0.779548,131.744,2.14,5.741,0.2226,1.725,7.461,1717,0.8956,5834.00,0.796,"AFP","AFP"
8073821,1,3.41604,133.75,7.538,59.27,1.385,15.91,9.754,396,0.9633,6230.00,1.415,"UNK","NTP"
8073821,2,6.8315,136.621,8.373,58.02,1.15,10.76,9.652,199,0.6906,6230.00,1.415,"UNK","NTP"
8074328,1,4.26796,134.07,1.214,129.7,1.433,24.15,22.05,312,0.2769,6395.00,1.237,"PC","PC"
8099138,1,66.1853,141.611,4.665,542.7,2.011,17.97,18.24,20,0.126,5893.00,0.866,"PC","PC"
8103917,1,0.933041,131.872,3.156,9.637,0.6163,6.465,11.41,1434,0.8994,7362.00,1.716,"AFP","AFP"
8103917,2,0.932985,131.743,4.656,32.48,1.064,10.76,12.06,1427,0.7612,7362.00,1.716,"AFP","AFP"
8120608,3,3.88679,133.33,1.856,472.8,1.061,40.63,36.42,333,0.5063,3755.00,0.475,"PC","PC"
8120608,4,22.4078,153.799,3.312,652,1.205,27.23,25.12,55,0.004818,3755.00,0.475,"PC","PC"
8120608,5,129.941,176.856,4.925,469.1,1.037,9.339,9.697,8,0.3617,3755.00,0.475,"PC","PC"
8120820,1,129.218,255.207,6.209,473.8,1.844,9.173,8.603,10,0.7171,4989.00,0.789,"UNK","PC"
8129189,1,53.6471,152.972,19.32,2.172e+05,117.2,5806,1.279e+04,27,0.2754,5268.00,2.497,"AFP","AFP"
8129189,2,53.647,133.1,19.73,2.212e+04,65.7,1305,1318,26,1,5268.00,2.497,"AFP","AFP"
8129588,1,0.722464,131.745,3.677,13.46,0.7351,6.918,7.51,1862,0.01821,8228.00,1.979,"UNK","NTP"
8129619,1,0.54368,131.876,1.995,6.26,0.5844,10.14,8.406,2463,0.105,10514.00,2.268,"UNK","NTP"
8164257,2,49.5005,139.041,6.469,951.4,3.071,22.53,22.27,28,0.8963,5033.00,0.821,"PC","PC"
8164257,3,16.8582,142.345,1.961,775.3,2.314,20.55,18.57,76,0.5039,5033.00,0.821,"PC","PC"
8164262,1,87.4557,136.245,17.15,1564,15.35,92.1,89.15,16,1,7700.00,2.111,"AFP","PC"
8164262,2,2.133,131.849,7.226,19.16,0.9352,8.969,11.18,611,0.136,7700.00,2.111,"AFP","AFP"
7798339,4,1.66599,132.617,5.047,40.35,1.497,10.24,12.03,561,0.08141,6878.00,2.335,"AFP","AFP"
7798924,1,1.83875,132.147,2.335,55.19,1.111,8.173,9.347,723,0.5,7216.00,1.44,"AFP","AFP"
7798924,2,1.83874,133.277,2.226,57.63,1.17,8.774,7.794,725,0.6881,7216.00,1.44,"AFP","AFP"
7799575,1,481.322,374.779,10.3,254.9,42.01,8.368,19.03,3,0.0003517,4029.00,28.13,"UNK","NTP"
7826705,1,553.942,181.451,6.606,220.7,1.343,5.655,8.355,3,0.03511,5470.00,0.919,"NTP","NTP"
7827152,1,1.00133,132.293,4.948,52.71,0.7503,7.396,7.102,1341,0.5663,5780.00,1,"NTP","NTP"
7827152,2,11.0053,141.159,1.978,536.7,2.739,9.976,9.044,54,0.8915,5780.00,1,"NTP","NTP"
7829836,1,237.817,320.182,10.49,549.1,2.734,10.92,10.38,6,0.6309,6202.00,1.11,"PC","PC"
7840358,1,0.787947,131.737,2.86,54.64,0.6891,8.303,8.652,1446,0.1937,5491.00,0.943,"UNK","NTP"
7840502,1,1.58757,131.704,12.04,5.612,0.4612,5.095,8.675,862,5.578e-05,5927.00,1.964,"UNK","NTP"
7840642,1,1.20581,132.25,1.457,42.64,1.886,8.496,7.54,1110,0.9982,6792.00,1.561,"AFP","AFP"
7871395,1,501.076,143.245,3.215,1077,2.521,8.603,9.716,3,0.1121,4983.00,0.793,"UNK","NTP"
7871954,1,1.93703,132.783,1.459,324.1,0.909,45.47,40.06,689,0.4943,4034.00,0.49,"PC","PC"
7871954,2,7.06117,136.274,0.9513,455.8,1.054,25.65,21.86,173,0.08931,4034.00,0.49,"PC","PC"
7872212,1,4.5741,134.177,8.258,37.7,0.9179,8.069,8.453,300,0.0713,6452.00,1.489,"AFP","AFP"
7902003,1,7.1306,135.588,2.544,31.87,1.373,9.612,9.728,190,0.8984,6312.00,2.074,"PC","PC"
7902035,1,0.681656,131.807,1.331,90.49,3.65,12.92,11.04,1958,0.9079,8770.00,3.294,"AFP","AFP"
7902035,2,0.681658,131.97,1.488,68.92,3.167,11.2,9.209,1961,0.9009,8770.00,3.294,"AFP","AFP"
7902035,3,0.681653,131.646,1.575,68.56,2.783,10.41,8.145,1962,0.1072,8770.00,3.294,"AFP","AFP"
7918652,1,11.4555,136.315,4.807,67.53,1.118,13.06,13.1,118,0.234,6231.00,1.357,"PC","PC"
7918688,1,0.804691,131.965,2.878,59.02,1.215,12.63,25.36,1663,0.8023,6798.00,1.432,"AFP","AFP"
7918688,2,0.804748,131.649,1.441,132.9,1.927,20.99,9.828,1662,0.9004,6798.00,1.432,"AFP","AFP"
7955580,1,55.6738,136.546,3.797,848.1,2.672,19.94,19.16,22,0.3064,5123.00,0.935,"PC","PC"
7955898,1,2.25137,131.963,4.106,281.7,6.951,9.777,10.28,594,0.6961,8763.00,3.862,"UNK","NTP"
7955898,2,0.925609,132.392,2.956,303.3,7.941,15.33,10.5,1191,0.9272,8763.00,3.862,"UNK","NTP"
7955898,3,0.565754,131.834,2,193.6,5.475,-1,7.692,1260,0.1,8763.00,3.862,"NTP","NTP"
7977198,3,1.38889,132.169,4.274,67.34,1.201,8.368,8.753,561,0.03519,7299.00,1.444,"UNK","NTP"
7977198,4,74.3175,151.338,8.918,323.2,2.866,6.713,7.43,13,0.806,7299.00,1.444,"NTP","NTP"
7977956,1,0.640073,132.069,1.418,32.9,1.116,8.165,10.21,2081,0.3,7272.00,1.9,"UNK","NTP"
7977956,2,0.541607,131.708,0.5439,0.3074,0.1187,0.0339,7.823,1899,0.7857,7272.00,1.9,"UNK","NTP"
8007644,1,25.2034,137.566,4.565,702,2.48,20.62,20.2,55,0.4539,5831.00,0.921,"PC","PC"
8007675,1,2.35245,131.938,1.491,28.44,0.7442,9.794,8.151,570,0.9,6751.00,1.196,"UNK","PC"
8008067,1,15.7711,137.591,5.06,543.9,2.645,89.93,86.53,87,0.2986,5620.00,1.143,"PC","PC"
8027456,1,0.564923,131.708,1.37,25.31,1.966,22.65,9.645,1544,0.9,8951.00,3.383,"UNK","NTP"
8027456,2,0.706125,131.857,1.336,13.9,1.458,9.689,10.67,927,0.9,8951.00,3.383,"UNK","NTP"
8027456,3,0.55078,131.58,1.539,21.9,1.824,15.14,8.238,941,0.8965,8951.00,3.383,"NTP","NTP"
8027902,1,1.79621,131.553,5.957,21.28,0.6812,9.295,8.081,754,0.2991,7143.00,1.448,"UNK","NTP"
8044016,1,0.779578,131.707,3.29,29.32,0.6191,12.42,11.24,1723,0.01936,6609.00,1.135,"AFP","AFP"
8044075,1,3.13438,132.703,2.573,34.02,1.226,8.584,8.346,429,0.6856,6664.00,1.968,"NTP","NTP"
8044075,2,1.5674,132.165,2.03,23.84,1.004,8.016,7.635,859,0.5685,6664.00,1.968,"UNK","NTP"
8044600,1,4.10825,134.943,5.234,274.8,1.589,10.08,9.779,66,0.7796,5737.00,0.872,"AFP","AFP"
8074805,1,170.866,299.656,17.49,2.991e+04,24.41,877.6,985.9,8,0.6763,5989.00,1.324,"AFP","AFP"
8074805,2,170.861,186.083,12.84,1238,5.281,44.24,45.39,9,0.8432,5989.00,1.324,"AFP","AFP"
8075618,1,8.7806,137.924,3.18,9.133e+04,35.68,1930,2388,152,0.8823,5487.00,0.832,"AFP","AFP"
8075991,1,459.21,260.433,3.486,1140,1.781,3.535,10.31,2,0.4514,3872.00,0.52,"NTP","NTP"
8103917,3,0.754909,131.68,2.124,34.22,1.173,11.16,9.216,643,0.9123,7362.00,1.716,"UNK","NTP"
8103917,4,0.633825,132.048,2.251,49.73,1.229,12.12,8.819,390,0.09375,7362.00,1.716,"UNK","NTP"
8104030,1,46.8401,164.134,3.819,7567,14.71,144.3,151.1,26,0.9765,6006.00,1.055,"AFP","AFP"
8104030,2,46.8404,149.892,4.937,2918,8.965,67.63,68.85,28,0.9786,6006.00,1.055,"AFP","AFP"
8121067,1,2.06489,132.876,4.341,7312,11.82,570.7,912.5,651,0.9645,5712.00,0.9,"AFP","AFP"
8121280,1,0.745973,131.579,2.425,6.857,0.8394,4.329,8.435,1795,0.4856,8323.00,3.094,"UNK","NTP"
8121310,1,22.2081,139.735,7.405,468.9,3.203,57.48,52.79,58,0.4982,6341.00,1.439,"PC","PC"
8121328,1,19.0697,145.71,9.049,166.4,1.235,15.6,14.84,71,0.7267,5418.00,0.889,"PC","PC"
8129631,1,0.808123,131.68,1.425,44.13,1.607,37.37,28.11,1650,0.9,10197.00,2.108,"UNK","AFP"
8129631,2,1.90369,132.491,2.305,19.33,0.9583,10.88,9.908,609,0.2961,10197.00,2.108,"UNK","NTP"
8142547,1,0.536296,132.014,1.235,0.06597,0.02078,0.009643,15.13,2493,0.8802,4996.00,0.68,"AFP","AFP"
8142547,2,0.536402,131.939,1.5,1543,2.615,-1,12.25,1243,0.1,4996.00,0.68,"AFP","AFP"
8164262,3,2.13307,133.521,7.588,13.49,0.8943,6.265,11.17,615,0.8892,7700.00,2.111,"AFP","AFP"
8164262,4,2.13308,132.554,6.303,23.16,1.11,13.78,11.5,623,0.7734,7700.00,2.111,"AFP","AFP"
8164812,1,0.564697,132.026,2.19,1.27e+04,14.1,14.47,17.65,329,0.9004,5780.00,1,"UNK","NTP"
8165617,1,4.86549,132.338,14.02,17.49,0.5768,6.18,10.74,281,0.03982,6698.00,1.37,"AFP","AFP"
7800087,1,0.943953,132.051,1.506,0.134,0.01609,0.004459,20.38,1416,0.247,3638.00,0.44,"AFP","AFP"
7800087,2,0.944217,132.022,1.291,735.1,1.435,18.73,17.34,1053,0.9046,3638.00,0.44,"AFP","AFP"
7800285,1,0.533005,131.73,0.9978,2213,5.194,135.6,178.1,2504,0.5027,5934.00,1.064,"AFP","AFP"
7830321,1,2.02737,131.688,1.066,2665,4.871,145.5,135.3,666,0.7,5544.00,0.875,"AFP","AFP"
7830321,2,2.02738,132.701,0.8117,830.2,2.737,41.47,29.17,650,0.7001,5544.00,0.875,"AFP","AFP"
7830341,1,361.424,280.612,3.48,1182,1.777,3.35,29.89,4,0.6391,3799.00,0.492,"NTP","NTP"
7830351,1,5.27589,132.469,14.83,43.16,0.8027,5.793,7.461,257,0.854,6309.00,1.077,"NTP","NTP"
7840642,2,1.20587,131.619,4.422,43.66,1.176,13.51,10.01,1111,0.8693,6792.00,1.561,"AFP","AFP"
7841514,1,0.860675,132.063,2.363,83.51,1.18,20.08,18.66,1553,0.6991,6234.00,1.207,"AFP","AFP"
7841514,2,0.860711,132.356,1.869,55.23,0.9035,12.31,7.868,1553,0.2385,6234.00,1.207,"AFP","AFP"
7841640,1,1.71648,132.307,2.483,27.04,0.8983,10.58,8.526,786,0.8931,6888.00,1.492,"AFP","AFP"
7872212,2,4.57136,132.007,12.43,39.46,1.001,8.749,10.17,298,0.7004,6452.00,1.489,"AFP","AFP"
7872212,3,4.57143,133.603,11.77,41.96,0.9814,11.16,11.03,301,0.3645,6452.00,1.489,"AFP","AFP"
7877496,1,1.72086,133.022,2.029,1.022e+04,13.28,1708,1843,772,0.752,5717.00,1.201,"PC","AFP"
7902204,1,2.54034,133.773,2.091,165.6,1.169,10.03,8.716,515,0.2405,5778.00,0.911,"UNK","PC"
7902286,1,1.51868,132.982,5.288,124.3,1.703,9.086,7.798,885,0.5492,6961.00,1.466,"NTP","NTP"
7902287,1,424.134,330.274,10.43,728.9,2.215,6.146,9.093,3,0.4244,5208.00,0.82,"UNK","NTP"
7903086,1,1.84681,131.922,1.426,347.8,1.642,20.62,18.52,619,0.5031,5591.00,0.86,"AFP","AFP"
7918688,3,3.41595,132.619,5.763,142.6,1.81,9.802,9.404,252,0.6451,6798.00,1.432,"NTP","NTP"
7918737,1,0.52024,131.706,1.489,42.23,2.55,7.001,10.3,2564,0.3731,7575.00,3.849,"UNK","NTP"
7918737,2,0.798918,131.711,2.556,62.76,3.582,7.99,7.96,1336,0.9,7575.00,3.849,"UNK","NTP"
7918992,1,1.43473,132.634,1.949,192.1,1.236,27.45,24.55,932,0.8984,5672.00,0.754,"PC","PC"
7956132,1,0.612539,131.594,2.404,17.8,0.301,6.583,7.118,2185,0.001351,5330.00,0.726,"NTP","NTP"
7956461,1,0.767194,131.839,2.466,36.55,1.133,16.49,13.77,1744,0.5001,6966.00,1.808,"UNK","NTP"
7956461,2,0.939914,131.994,3.017,49.82,1.367,18.51,11.21,1055,0.7001,6966.00,1.808,"NTP","NTP"
7956520,1,1.30291,131.655,1.961,89.71,13.56,10.49,7.524,1003,0.9934,7022.00,9.213,"UNK","NTP"
7977996,1,0.655632,131.742,2.163,88.5,3.192,15.27,16.53,2039,0.9,7350.00,2.93,"AFP","AFP"
7977996,2,0.655675,132.032,3.126,167.9,4.017,29.32,22.24,2043,0.6314,7350.00,2.93,"AFP","AFP"
7978202,1,509.995,276.732,8.426,1498,2.839,20.54,21.98,3,0.03464,5037.00,0.756,"PC","PC"
7978226,1,1.29011,132.356,4.238,26.39,0.8455,11.84,10.97,1038,0.3,6622.00,1.62,"AFP","AFP"
8008067,2,7.30568,131.782,1.523,247.6,2.152,39.98,33.38,173,0.8936,5620.00,1.143,"PC","PC"
8008067,3,157.065,167.144,7.785,549.4,2.68,33.25,32.62,9,0.3853,5620.00,1.143,"PC","PC"
8008128,1,14.8544,136.56,5.14,7.786e+04,29.94,3534,4167,88,0.5757,6214.00,1.022,"AFP","AFP"
8008128,2,14.8544,132.923,5.908,3978,7.828,210,217,92,0.9247,6214.00,1.022,"AFP","AFP"
8028063,1,8.58569,131.783,11.07,58.27,1.685,9.027,9.187,157,0.4568,7244.00,2.137,"UNK","NTP"
8029197,1,2.15289,132.379,2.61,34.25,0.6514,16.79,16.54,619,0.8923,5868.00,0.953,"AFP","AFP"
8029546,1,0.639668,132.111,1.108,65.99,1.985,10.95,10.43,2089,0.3,7343.00,2.386,"AFP","AFP"
8044608,1,106.176,234.641,10.41,1.656e+05,54.73,6841,7765,13,0.7123,6038.00,1.141,"AFP","AFP"
8044608,2,106.176,218.818,9.076,2.504e+04,22.45,1187,1269,13,0.8814,6038.00,1.141,"AFP","AFP"
8044889,1,0.969593,132.487,3.12,71.75,2.995,12.3,11.26,1381,0.8974,7884.00,3.048,"AFP","AFP"
8076630,1,0.861631,131.815,1.679,159.7,0.9316,30.08,27.68,1553,0.7024,5506.00,0.688,"AFP","AFP"
